test_id,athlete_id,block_id,test_date,test_type,metric_name,metric_value,unit,test_context,attempts,best_attempt,surface,shoes,warmup_quality_1_5,notes,previous_test_value,change_from_previous_test,three_test_rolling_average,personal_best_to_date,personal_best_flag,baseline_value,change_from_baseline,percent_change_from_baseline,sleep_hours,sleep_quality_1_5,soreness_overall_1_10,knee_pain_0_10,ankle_pain_0_10,energy_1_5,stress_1_5,motivation_1_5,readiness_score,seven_day_training_load,twenty_eight_day_training_load,load_spike_ratio,recommendation,previous_night_sleep_hours,previous_night_sleep_quality,previous_session_date,previous_session_type,previous_session_focus,previous_session_duration,previous_session_rpe,previous_session_load,days_since_previous_session
1818,23,91,2026-03-12,jump_test,standing_vertical,22.4,inches,After practice,4,22.4,Indoor court,Basketball shoes,3,,21.8,0.5999999999999979,21.1,22.6,False,16.0,6.399999999999999,40.0,5.8,2,5,1,1,5,4,5,61.5,2511.0,9666.0,1.0391061452513966,Modify Training,6.4,3.0,2026-03-11,volleyball,Skill practice and gameplay,107.0,6.0,642.0,1.0
1822,23,92,2026-03-17,jump_test,standing_vertical,18.1,inches,After warmup,5,18.1,Indoor court,Basketball shoes,4,,22.4,-4.299999999999997,20.77,22.6,False,16.0,2.1000000000000014,13.13,8.8,4,3,0,1,5,3,4,81.4,2973.0,10385.0,1.1451131439576312,Train Hard,7.3,2.0,2026-03-16,strength,Lower-body strength,76.0,7.0,532.0,1.0
1826,23,92,2026-03-22,jump_test,standing_vertical,23.2,inches,After warmup,3,23.2,Weight room,Training shoes,4,,18.1,5.099999999999998,21.23,23.2,True,16.0,7.199999999999999,45.0,7.5,4,3,1,1,5,3,5,81.0,2578.0,10384.0,0.9930662557781201,Train Hard,7.3,1.0,2026-03-21,volleyball,Open gym or tournament,75.0,5.0,375.0,1.0
1830,23,92,2026-03-27,jump_test,standing_vertical,23.0,inches,After warmup,5,23.0,Weight room,Volleyball shoes,4,,23.2,-0.1999999999999993,21.43,23.2,False,16.0,7.0,43.75,5.2,1,3,2,0,5,2,4,65.9,2046.0,10078.0,0.8120658860885096,Modify Training,7.3,2.0,2026-03-26,recovery,Mobility and low-intensity recovery,32.0,3.0,96.0,1.0
1834,23,92,2026-04-01,jump_test,standing_vertical,23.9,inches,After practice,5,23.9,Indoor court,Training shoes,3,,23.0,0.8999999999999986,23.37,23.9,True,16.0,7.899999999999999,49.37,7.9,2,3,1,0,4,4,4,63.1,2914.0,10570.0,1.1027436140018922,Modify Training,7.3,3.0,2026-03-31,plyometric,Jump power and elasticity,60.0,7.0,420.0,1.0
1838,23,92,2026-04-06,jump_test,standing_vertical,21.7,inches,After warmup,3,21.7,Weight room,Basketball shoes,3,,23.9,-2.1999999999999993,22.87,23.9,False,16.0,5.699999999999999,35.62,7.3,3,1,1,1,5,3,5,81.2,2938.0,10926.0,1.075599487461102,Train Hard,7.6,2.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
1843,24,93,2026-01-01,jump_test,approach_touch,112.4,inches,After warmup,4,112.4,Indoor court,Volleyball shoes,4,,,,112.4,112.4,True,112.4,0.0,0.0,8.2,4,4,0,2,5,3,5,80.3,0.0,0.0,,Train Hard,,,,,,,,,
1847,24,93,2026-01-06,jump_test,approach_touch,109.9,inches,After practice,3,109.9,Track surface,Training shoes,4,,112.4,-2.5,111.15,112.4,False,112.4,-2.5,-2.22,7.6,2,4,1,1,5,4,4,65.2,1997.0,1997.0,,Modify Training,7.8,4.0,2026-01-05,strength,Lower-body strength,57.0,6.0,342.0,1.0
1851,24,93,2026-01-11,jump_test,approach_touch,109.1,inches,Fresh,3,109.1,Weight room,Training shoes,3,,109.9,-0.8000000000000114,110.47,112.4,False,112.4,-3.3000000000000114,-2.94,7.6,3,6,2,1,5,1,5,78.3,2101.0,3413.0,,Train Hard,7.6,4.0,2026-01-10,volleyball,Open gym or tournament,52.0,5.0,260.0,1.0
1855,24,93,2026-01-16,jump_test,approach_touch,112.3,inches,After warmup,3,112.3,Track surface,Training shoes,4,,109.1,3.200000000000003,110.43,112.4,False,112.4,-0.10000000000000853,-0.09,7.4,2,7,3,1,5,4,5,60.6,2366.0,5519.0,,Modify Training,7.9,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,32.0,2.0,64.0,1.0
1859,24,93,2026-01-21,jump_test,approach_touch,112.7,inches,After practice,3,112.7,Weight room,Volleyball shoes,3,,112.3,0.4000000000000057,111.37,112.7,True,112.4,0.29999999999999716,0.27,8.7,5,6,2,0,5,4,5,77.0,2346.0,7411.0,,Train Hard,6.7,3.0,2026-01-20,plyometric,Jump power and elasticity,42.0,9.0,378.0,1.0
1863,24,94,2026-01-26,jump_test,approach_touch,111.4,inches,After practice,5,111.4,Indoor court,Volleyball shoes,4,,112.7,-1.2999999999999972,112.13,112.7,False,112.4,-1.0,-0.89,7.1,2,5,0,0,5,1,3,70.6,2792.0,9328.0,,Train Hard,8.6,4.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
1867,24,94,2026-01-31,jump_test,approach_touch,110.6,inches,Fresh,3,110.6,Track surface,Training shoes,5,,111.4,-0.8000000000000114,111.57,112.7,False,112.4,-1.8000000000000114,-1.6,7.8,3,5,0,1,5,4,5,69.7,2494.0,9950.0,1.0026130653266332,Modify Training,6.3,1.0,2026-01-30,strength,Upper-body strength,74.0,7.0,518.0,1.0
1871,24,94,2026-02-05,jump_test,approach_touch,111.0,inches,After warmup,3,111.0,Indoor court,Training shoes,3,,110.6,0.4000000000000057,111.0,112.7,False,112.4,-1.4000000000000057,-1.25,7.8,4,6,1,0,5,3,5,75.0,2367.0,9868.0,0.9594649371706526,Train Hard,7.7,3.0,2026-02-04,volleyball,Skill practice and gameplay,101.0,5.0,505.0,1.0
1875,24,94,2026-02-10,jump_test,approach_touch,111.8,inches,Morning test,3,111.8,Indoor court,Volleyball shoes,3,,111.0,0.7999999999999972,111.13,112.7,False,112.4,-0.6000000000000085,-0.53,8.3,2,6,0,0,5,5,5,61.1,3036.0,10721.0,1.1327301557690514,Modify Training,7.3,2.0,2026-02-09,strength,Lower-body strength,81.0,9.0,729.0,1.0
1879,24,94,2026-02-15,jump_test,approach_touch,111.3,inches,Morning test,3,111.3,Indoor court,Training shoes,4,,111.8,-0.5,111.37,112.7,False,112.4,-1.1000000000000085,-0.98,8.2,2,7,5,2,5,3,4,63.6,3507.0,11603.0,1.2089976730155994,Modify Training,7.5,2.0,2026-02-14,volleyball,Open gym or tournament,154.0,7.0,1078.0,1.0
1883,24,95,2026-02-20,jump_test,approach_touch,111.8,inches,After warmup,4,111.8,Track surface,Training shoes,5,,111.3,0.5,111.63,112.7,False,112.4,-0.6000000000000085,-0.53,8.9,5,9,3,1,5,1,5,82.0,2720.0,11161.0,0.9748230445300601,Modify Training,5.8,2.0,2026-02-19,rest,Full rest day,0.0,0.0,0.0,1.0
1887,24,95,2026-02-25,jump_test,approach_touch,112.3,inches,Morning test,5,112.3,Track surface,Volleyball shoes,3,,111.8,0.5,111.8,112.7,False,112.4,-0.10000000000000853,-0.09,6.1,3,10,2,3,5,3,5,58.6,2321.0,10807.0,0.8590728231701675,Modify Training,7.2,3.0,2026-02-24,plyometric,Jump power and elasticity,51.0,7.0,357.0,1.0
1891,24,95,2026-03-02,jump_test,approach_touch,113.3,inches,After warmup,5,113.3,Weight room,Basketball shoes,4,,112.3,1.0,112.47,113.3,True,112.4,0.8999999999999915,0.8,7.2,2,10,4,1,4,4,5,48.5,1863.0,10661.0,0.6989963418065848,Prioritize Recovery,8.3,4.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
1895,24,95,2026-03-07,jump_test,approach_touch,113.4,inches,Morning test,3,113.4,Indoor court,Volleyball shoes,5,,113.3,0.10000000000000853,113.0,113.4,True,112.4,1.0,0.89,9.2,4,9,3,1,5,4,4,64.7,2378.0,10422.0,0.9126847054308194,Modify Training,6.9,3.0,2026-03-06,strength,Upper-body strength,62.0,5.0,310.0,1.0
1899,24,95,2026-03-12,jump_test,approach_touch,111.7,inches,After practice,3,111.7,Indoor court,Volleyball shoes,4,,113.4,-1.7000000000000028,112.8,113.4,False,112.4,-0.7000000000000028,-0.62,7.0,2,9,3,2,5,2,5,62.8,2359.0,9898.0,0.9533239038189534,Modify Training,7.6,3.0,2026-03-11,volleyball,Skill practice and gameplay,102.0,7.0,714.0,1.0
1903,24,96,2026-03-17,jump_test,approach_touch,113.1,inches,After warmup,4,113.1,Indoor court,Training shoes,4,,111.7,1.3999999999999915,112.73,113.4,False,112.4,0.6999999999999886,0.62,6.4,4,9,2,1,5,2,5,68.9,2283.0,8832.0,1.033967391304348,Modify Training,8.2,3.0,2026-03-16,strength,Lower-body strength,54.0,8.0,432.0,1.0
1907,24,96,2026-03-22,jump_test,approach_touch,114.2,inches,Fresh,4,114.2,Indoor court,Volleyball shoes,4,,113.1,1.1000000000000085,113.0,114.2,True,112.4,1.7999999999999972,1.6,8.1,3,7,2,0,5,4,5,65.9,2523.0,8819.0,1.1443474316815965,Modify Training,7.0,2.0,2026-03-21,volleyball,Open gym or tournament,67.0,5.0,335.0,1.0
1911,24,96,2026-03-27,jump_test,approach_touch,114.3,inches,Fresh,3,114.3,Track surface,Training shoes,2,,114.2,0.09999999999999432,113.87,114.3,True,112.4,1.8999999999999915,1.69,6.3,1,6,2,0,5,1,5,67.9,2482.0,9622.0,1.0318021201413428,Modify Training,7.9,3.0,2026-03-26,recovery,Mobility and low-intensity recovery,22.0,3.0,66.0,1.0
1915,24,96,2026-04-01,jump_test,approach_touch,113.4,inches,Morning test,4,113.4,Weight room,Basketball shoes,4,,114.3,-0.8999999999999915,113.97,114.3,False,112.4,1.0,0.89,7.9,3,8,4,1,5,2,5,70.8,3054.0,10276.0,1.1887894122226548,Modify Training,7.6,4.0,2026-03-31,plyometric,Jump power and elasticity,46.0,7.0,322.0,1.0
1919,24,96,2026-04-06,jump_test,approach_touch,114.1,inches,Fresh,3,114.1,Weight room,Basketball shoes,4,,113.4,0.6999999999999886,113.93,114.3,False,112.4,1.6999999999999886,1.51,7.4,3,7,2,1,5,5,5,60.6,3243.0,11124.0,1.1661272923408845,Modify Training,8.2,3.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
1841,24,93,2026-01-01,jump_test,approach_vertical,24.1,inches,Fresh,3,24.1,Weight room,Training shoes,2,,,,24.1,24.1,True,24.1,0.0,0.0,8.2,4,4,0,2,5,3,5,80.3,0.0,0.0,,Train Hard,,,,,,,,,
1845,24,93,2026-01-06,jump_test,approach_vertical,21.6,inches,Morning test,5,21.6,Weight room,Training shoes,2,,24.1,-2.5,22.85,24.1,False,24.1,-2.5,-10.37,7.6,2,4,1,1,5,4,4,65.2,1997.0,1997.0,,Modify Training,7.8,4.0,2026-01-05,strength,Lower-body strength,57.0,6.0,342.0,1.0
1849,24,93,2026-01-11,jump_test,approach_vertical,20.8,inches,Fresh,3,20.8,Weight room,Basketball shoes,4,,21.6,-0.8000000000000007,22.17,24.1,False,24.1,-3.3000000000000007,-13.69,7.6,3,6,2,1,5,1,5,78.3,2101.0,3413.0,,Train Hard,7.6,4.0,2026-01-10,volleyball,Open gym or tournament,52.0,5.0,260.0,1.0
1853,24,93,2026-01-16,jump_test,approach_vertical,24.0,inches,Morning test,4,24.0,Track surface,Volleyball shoes,4,,20.8,3.1999999999999993,22.13,24.1,False,24.1,-0.10000000000000142,-0.41,7.4,2,7,3,1,5,4,5,60.6,2366.0,5519.0,,Modify Training,7.9,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,32.0,2.0,64.0,1.0
1857,24,93,2026-01-21,jump_test,approach_vertical,24.4,inches,Fresh,4,24.4,Weight room,Volleyball shoes,4,,24.0,0.3999999999999986,23.07,24.4,True,24.1,0.29999999999999716,1.24,8.7,5,6,2,0,5,4,5,77.0,2346.0,7411.0,,Train Hard,6.7,3.0,2026-01-20,plyometric,Jump power and elasticity,42.0,9.0,378.0,1.0
1861,24,94,2026-01-26,jump_test,approach_vertical,23.1,inches,Fresh,3,23.1,Indoor court,Training shoes,3,,24.4,-1.2999999999999972,23.83,24.4,False,24.1,-1.0,-4.15,7.1,2,5,0,0,5,1,3,70.6,2792.0,9328.0,,Train Hard,8.6,4.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
1865,24,94,2026-01-31,jump_test,approach_vertical,22.3,inches,After warmup,3,22.3,Track surface,Volleyball shoes,4,,23.1,-0.8000000000000007,23.27,24.4,False,24.1,-1.8000000000000007,-7.47,7.8,3,5,0,1,5,4,5,69.7,2494.0,9950.0,1.0026130653266332,Modify Training,6.3,1.0,2026-01-30,strength,Upper-body strength,74.0,7.0,518.0,1.0
1869,24,94,2026-02-05,jump_test,approach_vertical,22.7,inches,After warmup,4,22.7,Indoor court,Training shoes,4,,22.3,0.3999999999999986,22.7,24.4,False,24.1,-1.4000000000000021,-5.81,7.8,4,6,1,0,5,3,5,75.0,2367.0,9868.0,0.9594649371706526,Train Hard,7.7,3.0,2026-02-04,volleyball,Skill practice and gameplay,101.0,5.0,505.0,1.0
1873,24,94,2026-02-10,jump_test,approach_vertical,23.5,inches,After warmup,3,23.5,Indoor court,Training shoes,5,,22.7,0.8000000000000007,22.83,24.4,False,24.1,-0.6000000000000014,-2.49,8.3,2,6,0,0,5,5,5,61.1,3036.0,10721.0,1.1327301557690514,Modify Training,7.3,2.0,2026-02-09,strength,Lower-body strength,81.0,9.0,729.0,1.0
1877,24,94,2026-02-15,jump_test,approach_vertical,23.0,inches,Fresh,4,23.0,Indoor court,Training shoes,5,,23.5,-0.5,23.07,24.4,False,24.1,-1.1000000000000014,-4.56,8.2,2,7,5,2,5,3,4,63.6,3507.0,11603.0,1.2089976730155994,Modify Training,7.5,2.0,2026-02-14,volleyball,Open gym or tournament,154.0,7.0,1078.0,1.0
1881,24,95,2026-02-20,jump_test,approach_vertical,23.5,inches,After warmup,4,23.5,Weight room,Basketball shoes,4,,23.0,0.5,23.33,24.4,False,24.1,-0.6000000000000014,-2.49,8.9,5,9,3,1,5,1,5,82.0,2720.0,11161.0,0.9748230445300601,Modify Training,5.8,2.0,2026-02-19,rest,Full rest day,0.0,0.0,0.0,1.0
1885,24,95,2026-02-25,jump_test,approach_vertical,24.0,inches,After practice,3,24.0,Indoor court,Volleyball shoes,4,,23.5,0.5,23.5,24.4,False,24.1,-0.10000000000000142,-0.41,6.1,3,10,2,3,5,3,5,58.6,2321.0,10807.0,0.8590728231701675,Modify Training,7.2,3.0,2026-02-24,plyometric,Jump power and elasticity,51.0,7.0,357.0,1.0
1889,24,95,2026-03-02,jump_test,approach_vertical,25.0,inches,After practice,3,25.0,Indoor court,Training shoes,5,,24.0,1.0,24.17,25.0,True,24.1,0.8999999999999986,3.73,7.2,2,10,4,1,4,4,5,48.5,1863.0,10661.0,0.6989963418065848,Prioritize Recovery,8.3,4.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
1893,24,95,2026-03-07,jump_test,approach_vertical,25.1,inches,Fresh,3,25.1,Track surface,Training shoes,5,,25.0,0.10000000000000142,24.7,25.1,True,24.1,1.0,4.15,9.2,4,9,3,1,5,4,4,64.7,2378.0,10422.0,0.9126847054308194,Modify Training,6.9,3.0,2026-03-06,strength,Upper-body strength,62.0,5.0,310.0,1.0
1897,24,95,2026-03-12,jump_test,approach_vertical,23.4,inches,After warmup,4,23.4,Weight room,Training shoes,5,,25.1,-1.7000000000000028,24.5,25.1,False,24.1,-0.7000000000000028,-2.9,7.0,2,9,3,2,5,2,5,62.8,2359.0,9898.0,0.9533239038189534,Modify Training,7.6,3.0,2026-03-11,volleyball,Skill practice and gameplay,102.0,7.0,714.0,1.0
1901,24,96,2026-03-17,jump_test,approach_vertical,24.8,inches,Fresh,3,24.8,Weight room,Volleyball shoes,5,,23.4,1.4000000000000021,24.43,25.1,False,24.1,0.6999999999999993,2.9,6.4,4,9,2,1,5,2,5,68.9,2283.0,8832.0,1.033967391304348,Modify Training,8.2,3.0,2026-03-16,strength,Lower-body strength,54.0,8.0,432.0,1.0
1905,24,96,2026-03-22,jump_test,approach_vertical,25.9,inches,Fresh,4,25.9,Track surface,Training shoes,5,,24.8,1.0999999999999979,24.7,25.9,True,24.1,1.7999999999999972,7.47,8.1,3,7,2,0,5,4,5,65.9,2523.0,8819.0,1.1443474316815965,Modify Training,7.0,2.0,2026-03-21,volleyball,Open gym or tournament,67.0,5.0,335.0,1.0
1909,24,96,2026-03-27,jump_test,approach_vertical,26.0,inches,Fresh,4,26.0,Weight room,Basketball shoes,4,,25.9,0.10000000000000142,25.57,26.0,True,24.1,1.8999999999999986,7.88,6.3,1,6,2,0,5,1,5,67.9,2482.0,9622.0,1.0318021201413428,Modify Training,7.9,3.0,2026-03-26,recovery,Mobility and low-intensity recovery,22.0,3.0,66.0,1.0
1913,24,96,2026-04-01,jump_test,approach_vertical,25.1,inches,Fresh,3,25.1,Track surface,Basketball shoes,4,,26.0,-0.8999999999999986,25.67,26.0,False,24.1,1.0,4.15,7.9,3,8,4,1,5,2,5,70.8,3054.0,10276.0,1.1887894122226548,Modify Training,7.6,4.0,2026-03-31,plyometric,Jump power and elasticity,46.0,7.0,322.0,1.0
1917,24,96,2026-04-06,jump_test,approach_vertical,25.8,inches,After practice,4,25.8,Weight room,Basketball shoes,3,,25.1,0.6999999999999993,25.63,26.0,False,24.1,1.6999999999999993,7.05,7.4,3,7,2,1,5,5,5,60.6,3243.0,11124.0,1.1661272923408845,Modify Training,8.2,3.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
1844,24,93,2026-01-01,jump_test,standing_touch,109.3,inches,Fresh,4,109.3,Indoor court,Training shoes,4,,,,109.3,109.3,True,109.3,0.0,0.0,8.2,4,4,0,2,5,3,5,80.3,0.0,0.0,,Train Hard,,,,,,,,,
1848,24,93,2026-01-06,jump_test,standing_touch,106.7,inches,After warmup,3,106.7,Indoor court,Volleyball shoes,4,,109.3,-2.5999999999999943,108.0,109.3,False,109.3,-2.5999999999999943,-2.38,7.6,2,4,1,1,5,4,4,65.2,1997.0,1997.0,,Modify Training,7.8,4.0,2026-01-05,strength,Lower-body strength,57.0,6.0,342.0,1.0
1852,24,93,2026-01-11,jump_test,standing_touch,105.5,inches,Morning test,5,105.5,Track surface,Basketball shoes,5,,106.7,-1.2000000000000028,107.17,109.3,False,109.3,-3.799999999999997,-3.48,7.6,3,6,2,1,5,1,5,78.3,2101.0,3413.0,,Train Hard,7.6,4.0,2026-01-10,volleyball,Open gym or tournament,52.0,5.0,260.0,1.0
1856,24,93,2026-01-16,jump_test,standing_touch,110.8,inches,Morning test,3,110.8,Indoor court,Volleyball shoes,4,,105.5,5.299999999999997,107.67,110.8,True,109.3,1.5,1.37,7.4,2,7,3,1,5,4,5,60.6,2366.0,5519.0,,Modify Training,7.9,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,32.0,2.0,64.0,1.0
1860,24,93,2026-01-21,jump_test,standing_touch,107.5,inches,After practice,3,107.5,Indoor court,Training shoes,3,,110.8,-3.299999999999997,107.93,110.8,False,109.3,-1.7999999999999972,-1.65,8.7,5,6,2,0,5,4,5,77.0,2346.0,7411.0,,Train Hard,6.7,3.0,2026-01-20,plyometric,Jump power and elasticity,42.0,9.0,378.0,1.0
1864,24,94,2026-01-26,jump_test,standing_touch,107.1,inches,After practice,3,107.1,Weight room,Basketball shoes,5,,107.5,-0.4000000000000057,108.47,110.8,False,109.3,-2.200000000000003,-2.01,7.1,2,5,0,0,5,1,3,70.6,2792.0,9328.0,,Train Hard,8.6,4.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
1868,24,94,2026-01-31,jump_test,standing_touch,106.2,inches,Morning test,3,106.2,Track surface,Volleyball shoes,5,,107.1,-0.8999999999999915,106.93,110.8,False,109.3,-3.0999999999999943,-2.84,7.8,3,5,0,1,5,4,5,69.7,2494.0,9950.0,1.0026130653266332,Modify Training,6.3,1.0,2026-01-30,strength,Upper-body strength,74.0,7.0,518.0,1.0
1872,24,94,2026-02-05,jump_test,standing_touch,107.3,inches,Morning test,4,107.3,Weight room,Training shoes,4,,106.2,1.0999999999999943,106.87,110.8,False,109.3,-2.0,-1.83,7.8,4,6,1,0,5,3,5,75.0,2367.0,9868.0,0.9594649371706526,Train Hard,7.7,3.0,2026-02-04,volleyball,Skill practice and gameplay,101.0,5.0,505.0,1.0
1876,24,94,2026-02-10,jump_test,standing_touch,107.5,inches,Fresh,3,107.5,Track surface,Training shoes,3,,107.3,0.20000000000000284,107.0,110.8,False,109.3,-1.7999999999999972,-1.65,8.3,2,6,0,0,5,5,5,61.1,3036.0,10721.0,1.1327301557690514,Modify Training,7.3,2.0,2026-02-09,strength,Lower-body strength,81.0,9.0,729.0,1.0
1880,24,94,2026-02-15,jump_test,standing_touch,107.4,inches,After warmup,3,107.4,Weight room,Training shoes,4,,107.5,-0.09999999999999432,107.4,110.8,False,109.3,-1.8999999999999915,-1.74,8.2,2,7,5,2,5,3,4,63.6,3507.0,11603.0,1.2089976730155994,Modify Training,7.5,2.0,2026-02-14,volleyball,Open gym or tournament,154.0,7.0,1078.0,1.0
1884,24,95,2026-02-20,jump_test,standing_touch,106.6,inches,After practice,5,106.6,Indoor court,Volleyball shoes,5,,107.4,-0.8000000000000114,107.17,110.8,False,109.3,-2.700000000000003,-2.47,8.9,5,9,3,1,5,1,5,82.0,2720.0,11161.0,0.9748230445300601,Modify Training,5.8,2.0,2026-02-19,rest,Full rest day,0.0,0.0,0.0,1.0
1888,24,95,2026-02-25,jump_test,standing_touch,107.5,inches,After practice,3,107.5,Track surface,Training shoes,4,,106.6,0.9000000000000057,107.17,110.8,False,109.3,-1.7999999999999972,-1.65,6.1,3,10,2,3,5,3,5,58.6,2321.0,10807.0,0.8590728231701675,Modify Training,7.2,3.0,2026-02-24,plyometric,Jump power and elasticity,51.0,7.0,357.0,1.0
1892,24,95,2026-03-02,jump_test,standing_touch,107.7,inches,Morning test,3,107.7,Track surface,Training shoes,4,,107.5,0.20000000000000284,107.27,110.8,False,109.3,-1.5999999999999943,-1.46,7.2,2,10,4,1,4,4,5,48.5,1863.0,10661.0,0.6989963418065848,Prioritize Recovery,8.3,4.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
1896,24,95,2026-03-07,jump_test,standing_touch,108.6,inches,Morning test,3,108.6,Indoor court,Basketball shoes,5,,107.7,0.8999999999999915,107.93,110.8,False,109.3,-0.7000000000000028,-0.64,9.2,4,9,3,1,5,4,4,64.7,2378.0,10422.0,0.9126847054308194,Modify Training,6.9,3.0,2026-03-06,strength,Upper-body strength,62.0,5.0,310.0,1.0
1900,24,95,2026-03-12,jump_test,standing_touch,108.1,inches,After practice,3,108.1,Track surface,Volleyball shoes,5,,108.6,-0.5,108.13,110.8,False,109.3,-1.2000000000000028,-1.1,7.0,2,9,3,2,5,2,5,62.8,2359.0,9898.0,0.9533239038189534,Modify Training,7.6,3.0,2026-03-11,volleyball,Skill practice and gameplay,102.0,7.0,714.0,1.0
1904,24,96,2026-03-17,jump_test,standing_touch,109.7,inches,Morning test,4,109.7,Indoor court,Volleyball shoes,3,,108.1,1.6000000000000085,108.8,110.8,False,109.3,0.4000000000000057,0.37,6.4,4,9,2,1,5,2,5,68.9,2283.0,8832.0,1.033967391304348,Modify Training,8.2,3.0,2026-03-16,strength,Lower-body strength,54.0,8.0,432.0,1.0
1908,24,96,2026-03-22,jump_test,standing_touch,112.3,inches,After warmup,4,112.3,Track surface,Training shoes,3,,109.7,2.5999999999999943,110.03,112.3,True,109.3,3.0,2.74,8.1,3,7,2,0,5,4,5,65.9,2523.0,8819.0,1.1443474316815965,Modify Training,7.0,2.0,2026-03-21,volleyball,Open gym or tournament,67.0,5.0,335.0,1.0
1912,24,96,2026-03-27,jump_test,standing_touch,110.6,inches,After practice,3,110.6,Indoor court,Volleyball shoes,4,,112.3,-1.7000000000000028,110.87,112.3,False,109.3,1.2999999999999972,1.19,6.3,1,6,2,0,5,1,5,67.9,2482.0,9622.0,1.0318021201413428,Modify Training,7.9,3.0,2026-03-26,recovery,Mobility and low-intensity recovery,22.0,3.0,66.0,1.0
1916,24,96,2026-04-01,jump_test,standing_touch,108.4,inches,Fresh,4,108.4,Weight room,Training shoes,4,,110.6,-2.1999999999999886,110.43,112.3,False,109.3,-0.8999999999999915,-0.82,7.9,3,8,4,1,5,2,5,70.8,3054.0,10276.0,1.1887894122226548,Modify Training,7.6,4.0,2026-03-31,plyometric,Jump power and elasticity,46.0,7.0,322.0,1.0
1920,24,96,2026-04-06,jump_test,standing_touch,109.9,inches,Morning test,3,109.9,Indoor court,Volleyball shoes,3,,108.4,1.5,109.63,112.3,False,109.3,0.6000000000000085,0.55,7.4,3,7,2,1,5,5,5,60.6,3243.0,11124.0,1.1661272923408845,Modify Training,8.2,3.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
1842,24,93,2026-01-01,jump_test,standing_vertical,21.0,inches,Morning test,3,21.0,Indoor court,Training shoes,5,,,,21.0,21.0,True,21.0,0.0,0.0,8.2,4,4,0,2,5,3,5,80.3,0.0,0.0,,Train Hard,,,,,,,,,
1846,24,93,2026-01-06,jump_test,standing_vertical,18.4,inches,Fresh,3,18.4,Weight room,Training shoes,5,,21.0,-2.6000000000000014,19.7,21.0,False,21.0,-2.6000000000000014,-12.38,7.6,2,4,1,1,5,4,4,65.2,1997.0,1997.0,,Modify Training,7.8,4.0,2026-01-05,strength,Lower-body strength,57.0,6.0,342.0,1.0
1850,24,93,2026-01-11,jump_test,standing_vertical,17.2,inches,Fresh,5,17.2,Indoor court,Volleyball shoes,4,,18.4,-1.1999999999999993,18.87,21.0,False,21.0,-3.8000000000000007,-18.1,7.6,3,6,2,1,5,1,5,78.3,2101.0,3413.0,,Train Hard,7.6,4.0,2026-01-10,volleyball,Open gym or tournament,52.0,5.0,260.0,1.0
1854,24,93,2026-01-16,jump_test,standing_vertical,22.5,inches,After practice,5,22.5,Track surface,Basketball shoes,5,,17.2,5.300000000000001,19.37,22.5,True,21.0,1.5,7.14,7.4,2,7,3,1,5,4,5,60.6,2366.0,5519.0,,Modify Training,7.9,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,32.0,2.0,64.0,1.0
1858,24,93,2026-01-21,jump_test,standing_vertical,19.2,inches,Morning test,5,19.2,Indoor court,Training shoes,5,,22.5,-3.3000000000000007,19.63,22.5,False,21.0,-1.8000000000000007,-8.57,8.7,5,6,2,0,5,4,5,77.0,2346.0,7411.0,,Train Hard,6.7,3.0,2026-01-20,plyometric,Jump power and elasticity,42.0,9.0,378.0,1.0
1862,24,94,2026-01-26,jump_test,standing_vertical,18.8,inches,After warmup,5,18.8,Track surface,Training shoes,4,,19.2,-0.3999999999999986,20.17,22.5,False,21.0,-2.1999999999999993,-10.48,7.1,2,5,0,0,5,1,3,70.6,2792.0,9328.0,,Train Hard,8.6,4.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
